code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01810,小米集团-W,2024-06-26 00:00:00,17.58,17.82,17.94,17.54,23.112,0.00178,44582518,793005097.0,0.2249718785151808,17.78
HK.01810,小米集团-W,2024-06-27 00:00:00,17.54,16.54,17.68,16.34,21.452,0.00982,245670671,4108878669.0,-7.182940516273856,17.82
HK.01810,小米集团-W,2024-06-28 00:00:00,16.38,16.48,16.78,16.36,21.347,0.00377,94102995,1556772458.0,-0.36275695284158843,16.54
HK.01810,小米集团-W,2024-07-02 00:00:00,16.5,16.66,16.74,16.36,21.58,0.0025,62421619,1035177645.0,1.0922330097087363,16.48
HK.01810,小米集团-W,2024-07-03 00:00:00,16.66,16.9,17.08,16.66,21.891,0.00274,68480845,1156837685.0,1.4405762304921874,16.66
HK.01810,小米集团-W,2024-07-04 00:00:00,17.16,16.84,17.22,16.76,21.813,0.00189,47136649,798292803.0,-0.35502958579880906,16.9
HK.01810,小米集团-W,2024-07-05 00:00:00,16.92,16.62,16.98,16.48,21.528,0.00203,50780567,845338497.0,-1.306413301662701,16.84
HK.01810,小米集团-W,2024-07-08 00:00:00,16.62,16.46,16.76,16.36,21.321,0.00218,54387650,896950764.0,-0.9626955475330934,16.62
HK.01810,小米集团-W,2024-07-09 00:00:00,16.4,16.4,16.58,16.06,21.243,0.00335,83646140,1364366156.0,-0.36452004860268694,16.46
HK.01810,小米集团-W,2024-07-10 00:00:00,16.36,16.12,16.56,16.04,20.88,0.00326,81314076,1318585430.0,-1.7073170731707172,16.4
HK.01810,小米集团-W,2024-07-11 00:00:00,16.26,16.68,16.76,16.2,21.606,0.00277,69245590,1145616712.0,3.4739454094292723,16.12
HK.01810,小米集团-W,2024-07-12 00:00:00,16.86,16.84,16.98,16.54,21.813,0.0034,84861492,1423001709.0,0.9592326139088737,16.68
HK.01810,小米集团-W,2024-07-15 00:00:00,16.84,16.46,17.06,16.4,21.321,0.00302,75353380,1249416312.0,-2.2565320665083077,16.84
HK.01810,小米集团-W,2024-07-16 00:00:00,16.24,16.34,16.4,16.14,21.165,0.00267,66641300,1085631889.0,-0.7290400972053522,16.46
HK.01810,小米集团-W,2024-07-17 00:00:00,16.48,16.78,16.94,16.26,21.735,0.00286,71347036,1193314875.0,2.6927784577723455,16.34
HK.01810,小米集团-W,2024-07-18 00:00:00,16.68,16.84,17.04,16.6,21.785,0.00278,69357199,1171104702.0,0.35756853396900307,16.78
HK.01810,小米集团-W,2024-07-19 00:00:00,16.6,16.52,16.76,16.36,21.371,0.00284,70888406,1171657338.0,-1.9002375296912133,16.84
HK.01810,小米集团-W,2024-07-22 00:00:00,16.56,17.22,17.32,16.54,22.276,0.00472,117875122,2015863016.0,4.237288135593216,16.52
HK.01810,小米集团-W,2024-07-23 00:00:00,17.3,16.96,17.44,16.86,21.94,0.00258,64433875,1099035024.0,-1.5098722415795471,17.22
HK.01810,小米集团-W,2024-07-24 00:00:00,16.94,16.54,17.04,16.32,21.397,0.00367,91652264,1518926423.0,-2.4764150943396324,16.96
HK.01810,小米集团-W,2024-07-25 00:00:00,16.4,16.2,16.48,16.12,20.957,0.00292,72854684,1180704477.0,-2.055622732769044,16.54
HK.01810,小米集团-W,2024-07-26 00:00:00,16.32,16.36,16.62,16.32,21.164,0.00258,64273609,1056388223.0,0.9876543209876552,16.2
HK.01810,小米集团-W,2024-07-29 00:00:00,16.62,16.82,17.1,16.56,21.759,0.00332,82843861,1396452039.0,2.8117359413202987,16.36
HK.01810,小米集团-W,2024-07-30 00:00:00,16.7,16.32,16.8,16.22,21.112,0.00304,75799866,1243050080.0,-2.972651605231867,16.82
HK.01810,小米集团-W,2024-07-31 00:00:00,16.4,16.84,17.06,16.26,21.785,0.00375,93621817,1573048155.0,3.1862745098039187,16.32
HK.01810,小米集团-W,2024-08-01 00:00:00,16.78,16.68,16.9,16.5,21.578,0.00203,50657487,844234226.0,-0.9501187648456066,16.84
HK.01810,小米集团-W,2024-08-02 00:00:00,16.36,16.08,16.38,15.86,20.802,0.00533,132911168,2139455625.0,-3.597122302158282,16.68
HK.01810,小米集团-W,2024-08-05 00:00:00,15.74,15.86,16.06,15.36,20.517,0.00553,137905794,2166645029.0,-1.3681592039800925,16.08
HK.01810,小米集团-W,2024-08-06 00:00:00,16.0,15.82,16.12,15.64,20.465,0.00298,74328521,1177782491.0,-0.2522068095838534,15.86
HK.01810,小米集团-W,2024-08-07 00:00:00,15.78,15.9,16.08,15.76,20.569,0.00208,51826337,825010361.0,0.505689001264223,15.82
HK.01810,小米集团-W,2024-08-08 00:00:00,15.74,15.84,16.04,15.58,20.491,0.00231,57560855,910908802.0,-0.37735849056604087,15.9
HK.01810,小米集团-W,2024-08-09 00:00:00,16.12,16.4,16.52,16.02,21.216,0.00419,104527148,1709401165.0,3.5353535353535275,15.84
HK.01810,小米集团-W,2024-08-12 00:00:00,16.38,16.46,16.64,16.32,21.293,0.00198,49506251,815738197.0,0.3658536585365993,16.4
HK.01810,小米集团-W,2024-08-13 00:00:00,16.52,16.9,16.96,16.44,21.862,0.00357,89113360,1496324474.0,2.6731470230862557,16.46
HK.01810,小米集团-W,2024-08-14 00:00:00,16.98,16.86,16.98,16.74,21.811,0.00169,42244264,712313925.0,-0.23668639053253934,16.9
HK.01810,小米集团-W,2024-08-15 00:00:00,16.68,17.22,17.3,16.6,22.276,0.00379,94551112,1619370461.0,2.1352313167259753,16.86
HK.01810,小米集团-W,2024-08-16 00:00:00,17.24,17.32,17.42,17.14,22.377,0.00286,71246541,1233050032.0,0.5807200929152232,17.22
HK.01810,小米集团-W,2024-08-19 00:00:00,17.5,17.62,18.04,17.48,22.764,0.00495,123269250,2190095541.0,1.7321016166281795,17.32
HK.01810,小米集团-W,2024-08-20 00:00:00,17.96,17.68,17.96,17.28,22.842,0.0032,79865450,1402496593.0,0.34052213393869873,17.62
HK.01810,小米集团-W,2024-08-21 00:00:00,17.32,17.52,17.52,17.1,22.635,0.00393,98036616,1701454980.0,-0.9049773755656116,17.68
HK.01810,小米集团-W,2024-08-22 00:00:00,18.5,19.1,19.24,18.38,24.677,0.01744,434622724,8189768228.0,9.01826484018266,17.52
HK.01810,小米集团-W,2024-08-23 00:00:00,19.0,18.82,19.14,18.68,24.315,0.00494,123160023,2320725840.0,-1.4659685863874405,19.1
HK.01810,小米集团-W,2024-08-26 00:00:00,19.0,18.72,19.0,18.52,24.186,0.00342,85190286,1590562376.0,-0.5313496280552679,18.82
HK.01810,小米集团-W,2024-08-27 00:00:00,18.58,18.88,18.9,18.44,24.424,0.00353,88144342,1649128608.0,0.8547008547008554,18.72
HK.01810,小米集团-W,2024-08-28 00:00:00,18.8,18.96,19.02,18.62,24.527,0.00305,76185975,1435758415.0,0.42372881355933184,18.88
HK.01810,小米集团-W,2024-08-29 00:00:00,18.68,18.88,18.9,18.42,24.424,0.00279,69733894,1304358378.0,-0.421940928270052,18.96
HK.01810,小米集团-W,2024-08-30 00:00:00,18.88,19.5,19.7,18.82,25.226,0.00712,177604614,3468316741.0,3.283898305084751,18.88
HK.01810,小米集团-W,2024-09-02 00:00:00,19.3,19.06,19.56,18.98,24.657,0.00326,81454069,1561153243.0,-2.2564102564102626,19.5
HK.01810,小米集团-W,2024-09-03 00:00:00,19.06,19.18,19.32,18.9,24.812,0.00266,66363685,1268400398.0,0.6295907660021038,19.06
HK.01810,小米集团-W,2024-09-04 00:00:00,18.82,18.66,18.86,18.44,24.139,0.00426,106320627,1980583439.0,-2.7111574556830007,19.18
HK.01810,小米集团-W,2024-09-05 00:00:00,18.64,18.54,18.82,18.32,23.984,0.00378,94213782,1740333977.0,-0.6430868167202625,18.66
HK.01810,小米集团-W,2024-09-09 00:00:00,18.3,18.62,18.62,18.24,24.087,0.00599,149404091,2762146687.0,0.43149946062568423,18.54
HK.01810,小米集团-W,2024-09-10 00:00:00,18.62,18.66,18.7,18.18,24.139,0.00325,81163590,1506478682.0,0.21482277121374405,18.62
HK.01810,小米集团-W,2024-09-11 00:00:00,18.34,18.96,19.06,18.34,24.527,0.00299,74641703,1404606100.0,1.6077170418006468,18.66
HK.01810,小米集团-W,2024-09-12 00:00:00,19.02,18.92,19.3,18.84,24.476,0.0028,69973131,1331837284.0,-0.21097046413501658,18.96
HK.01810,小米集团-W,2024-09-13 00:00:00,18.96,19.22,19.44,18.92,24.864,0.00293,73146752,1407932743.0,1.5856236786469196,18.92
HK.01810,小米集团-W,2024-09-16 00:00:00,18.98,19.24,19.3,18.94,24.89,0.00109,27267287,522122287.0,0.10405827263267209,19.22
HK.01810,小米集团-W,2024-09-17 00:00:00,19.2,19.52,19.58,19.14,25.252,0.00177,44239073,860984374.0,1.4553014553014614,19.24
HK.01810,小米集团-W,2024-09-19 00:00:00,19.46,19.8,19.98,19.28,25.614,0.00511,127470344,2511653687.0,1.4344262295082026,19.52
HK.01810,小米集团-W,2024-09-20 00:00:00,19.8,19.88,20.2,19.72,25.717,0.00538,134110539,2673886725.0,0.40404040404039543,19.8
HK.01810,小米集团-W,2024-09-23 00:00:00,19.88,20.55,20.8,19.84,26.584,0.00786,196007468,4023938074.0,3.370221327967816,19.88
HK.01810,小米集团-W,2024-09-24 00:00:00,20.9,21.2,21.45,20.8,27.425,0.00927,231382970,4896974476.0,3.163017031630163,20.55
HK.01810,小米集团-W,2024-09-25 00:00:00,21.85,20.55,21.85,20.4,26.584,0.01183,295113558,6156916656.0,-3.06603773584905,21.2
HK.01810,小米集团-W,2024-09-26 00:00:00,20.85,21.5,21.5,20.35,27.813,0.01111,277149964,5832683472.0,4.622871046228707,20.55
HK.01810,小米集团-W,2024-09-27 00:00:00,21.8,21.95,22.45,21.15,28.395,0.01394,347881602,7613210665.0,2.0930232558139505,21.5
HK.01810,小米集团-W,2024-09-30 00:00:00,22.7,22.5,22.95,21.95,29.107,0.01347,336102598,7579462209.0,2.505694760820049,21.95
HK.01810,小米集团-W,2024-10-02 00:00:00,22.5,24.0,24.65,22.5,31.047,0.01006,251108945,6000306291.0,6.666666666666667,22.5
HK.01810,小米集团-W,2024-10-03 00:00:00,24.05,24.05,24.4,23.2,31.112,0.00763,190305304,4539171329.0,0.20833333333333628,24.0
HK.01810,小米集团-W,2024-10-04 00:00:00,23.9,24.55,24.75,23.6,31.759,0.00601,149949209,3647137555.0,2.0790020790020787,24.05
HK.01810,小米集团-W,2024-10-07 00:00:00,24.9,25.85,26.15,24.7,33.441,0.00874,218062756,5600684806.0,5.295315682281062,24.55
HK.01810,小米集团-W,2024-10-08 00:00:00,25.9,23.7,26.2,23.4,30.659,0.01818,453596652,11095958322.0,-8.317214700193432,25.85
HK.01810,小米集团-W,2024-10-09 00:00:00,23.95,23.3,24.45,22.55,30.142,0.01247,311173505,7302908064.0,-1.6877637130801628,23.7
HK.01810,小米集团-W,2024-10-10 00:00:00,23.8,23.75,24.45,23.6,30.724,0.00677,168957063,4052912108.0,1.9313304721030013,23.3
HK.01810,小米集团-W,2024-10-14 00:00:00,23.7,23.6,23.7,22.5,30.53,0.00718,179121230,4149398370.0,-0.631578947368415,23.75
HK.01810,小米集团-W,2024-10-15 00:00:00,23.6,23.0,24.05,22.7,29.754,0.00617,154001004,3592902790.0,-2.542372881355938,23.6
HK.01810,小米集团-W,2024-10-16 00:00:00,22.6,22.7,23.2,22.5,29.366,0.00401,99985996,2284155661.0,-1.3043478260869596,23.0
HK.01810,小米集团-W,2024-10-17 00:00:00,23.1,23.1,23.75,23.0,29.883,0.00507,126553025,2960872523.0,1.7621145374449434,22.7
HK.01810,小米集团-W,2024-10-18 00:00:00,23.3,24.55,24.8,23.3,31.759,0.00796,198754528,4799148230.0,6.277056277056274,23.1
HK.01810,小米集团-W,2024-10-21 00:00:00,24.75,24.25,25.35,24.2,31.371,0.00661,164914336,4083278452.0,-1.2219959266802474,24.55
HK.01810,小米集团-W,2024-10-22 00:00:00,24.25,24.45,24.8,24.1,31.63,0.00366,91419386,2236948954.0,0.8247422680412342,24.25
HK.01810,小米集团-W,2024-10-23 00:00:00,24.35,25.55,25.9,24.3,33.053,0.00754,188180918,4797190483.0,4.49897750511248,24.45
HK.01810,小米集团-W,2024-10-24 00:00:00,25.25,25.25,25.65,25.15,32.664,0.00435,108534234,2753689238.0,-1.1741682974559713,25.55
HK.01810,小米集团-W,2024-10-25 00:00:00,25.45,25.95,26.5,25.45,33.57,0.00739,184518253,4807730448.0,2.7722772277227694,25.25
HK.01810,小米集团-W,2024-10-28 00:00:00,26.3,25.5,26.4,25.3,32.988,0.00665,165990392,4260893608.0,-1.734104046242772,25.95
HK.01810,小米集团-W,2024-10-29 00:00:00,25.9,25.85,26.15,25.25,33.441,0.00523,130524256,3351497470.0,1.3725490196078487,25.5
HK.01810,小米集团-W,2024-10-30 00:00:00,25.6,26.0,26.4,25.35,33.635,0.00657,164014844,4242336768.0,0.580270793036745,25.85
HK.01810,小米集团-W,2024-10-31 00:00:00,26.0,26.7,27.3,25.95,34.54,0.00798,199192208,5340886081.0,2.69230769230769,26.0
HK.01810,小米集团-W,2024-11-01 00:00:00,27.0,27.3,27.45,26.55,35.316,0.00794,198123879,5376816604.0,2.2471910112359605,26.7
HK.01810,小米集团-W,2024-11-04 00:00:00,27.5,27.3,28.0,27.1,35.316,0.00585,146030485,4016779981.0,0.0,27.3
HK.01810,小米集团-W,2024-11-05 00:00:00,27.0,28.2,28.35,27.0,36.481,0.00576,143702336,4005070232.0,3.296703296703291,27.3
HK.01810,小米集团-W,2024-11-06 00:00:00,28.1,27.6,28.35,27.0,35.705,0.0072,179735496,4967442846.0,-2.127659574468078,28.2
HK.01810,小米集团-W,2024-11-07 00:00:00,27.1,27.85,28.1,26.6,36.028,0.00806,201079990,5521091353.0,0.9057971014492754,27.6
HK.01810,小米集团-W,2024-11-08 00:00:00,28.0,28.3,29.25,27.95,36.61,0.00882,220119217,6298880279.0,1.6157989228007157,27.85
HK.01810,小米集团-W,2024-11-11 00:00:00,27.75,29.3,29.7,27.65,37.904,0.01047,261301204,7584109803.0,3.53356890459364,28.3
HK.01810,小米集团-W,2024-11-12 00:00:00,29.4,28.45,29.6,28.25,36.804,0.00742,185336411,5320285201.0,-2.9010238907849875,29.3
HK.01810,小米集团-W,2024-11-13 00:00:00,28.0,28.9,29.0,27.65,37.386,0.00585,145984202,4135635809.0,1.5817223198594001,28.45
HK.01810,小米集团-W,2024-11-14 00:00:00,28.5,27.85,29.0,27.35,36.028,0.00622,155298014,4354928747.0,-3.633217993079575,28.9
HK.01810,小米集团-W,2024-11-15 00:00:00,28.15,28.0,28.65,27.75,36.222,0.00469,117132035,3298183603.0,0.5385996409335676,27.85
HK.01810,小米集团-W,2024-11-18 00:00:00,28.5,28.8,29.05,27.6,37.257,0.00649,162095850,4637283688.0,2.85714285714286,28.0
HK.01810,小米集团-W,2024-11-19 00:00:00,29.15,28.3,29.35,27.5,36.61,0.00841,209931014,5906220905.0,-1.7361111111111112,28.8
HK.01810,小米集团-W,2024-11-20 00:00:00,27.9,28.0,28.15,27.4,36.222,0.00456,113721056,3161286327.0,-1.0600706713780943,28.3
HK.01810,小米集团-W,2024-11-21 00:00:00,27.9,28.15,28.75,27.75,36.416,0.00409,102041844,2884273663.0,0.5357142857142806,28.0
HK.01810,小米集团-W,2024-11-22 00:00:00,28.25,28.55,29.85,28.0,36.934,0.01021,254978108,7398900594.0,1.4209591474245191,28.15
HK.01810,小米集团-W,2024-11-25 00:00:00,29.1,28.4,29.3,27.7,36.739,0.00754,188253473,5310904293.0,-0.525394045534158,28.55
HK.01810,小米集团-W,2024-11-26 00:00:00,28.0,27.2,28.35,26.9,35.187,0.00705,175996227,4821887305.0,-4.225352112676054,28.4
HK.01810,小米集团-W,2024-11-27 00:00:00,27.1,28.3,28.4,26.8,36.61,0.00646,161187829,4457470916.0,4.044117647058829,27.2
HK.01810,小米集团-W,2024-11-28 00:00:00,28.0,27.85,28.65,27.7,36.028,0.00402,100416130,2820440050.0,-1.5901060070671353,28.3
HK.01810,小米集团-W,2024-11-29 00:00:00,27.85,27.75,28.25,27.25,35.899,0.00466,116296536,3221218810.0,-0.3590664272890536,27.85
HK.01810,小米集团-W,2024-12-02 00:00:00,28.25,28.55,28.75,27.9,36.934,0.00522,130374633,3702835444.0,2.8828828828828854,27.75
HK.01810,小米集团-W,2024-12-03 00:00:00,28.85,29.1,29.45,28.55,37.645,0.00678,169130914,4917581912.0,1.9264448336252213,28.55
HK.01810,小米集团-W,2024-12-04 00:00:00,29.4,29.1,29.55,28.85,37.645,0.00449,112163595,3266943057.0,0.0,29.1
HK.01810,小米集团-W,2024-12-05 00:00:00,28.95,29.45,29.6,28.8,38.098,0.00427,106667106,3132057309.0,1.2027491408934634,29.1
HK.01810,小米集团-W,2024-12-06 00:00:00,29.5,29.9,29.95,29.25,38.68,0.00759,189456485,5624430668.0,1.5280135823429517,29.45
HK.01810,小米集团-W,2024-12-09 00:00:00,29.95,30.95,31.0,29.45,40.09,0.00896,223798144,6762891249.0,3.5117056856187316,29.9
HK.01810,小米集团-W,2024-12-10 00:00:00,32.15,30.95,32.15,30.8,40.09,0.00774,193229427,6064588671.0,0.0,30.95
HK.01810,小米集团-W,2024-12-11 00:00:00,31.45,30.45,31.5,30.2,39.443,0.00493,123085951,3774918331.0,-1.615508885298869,30.95
HK.01810,小米集团-W,2024-12-12 00:00:00,30.65,31.6,31.8,30.45,40.932,0.00581,145098808,4532003003.0,3.776683087027922,30.45
HK.01810,小米集团-W,2024-12-13 00:00:00,31.4,31.35,32.15,31.05,40.608,0.00632,157878633,4984034948.0,-0.791139240506329,31.6
HK.01810,小米集团-W,2024-12-16 00:00:00,31.5,30.35,31.65,30.05,39.313,0.00563,140659846,4310145533.0,-3.1897926634768736,31.35
HK.01810,小米集团-W,2024-12-17 00:00:00,30.55,29.95,30.75,29.6,38.795,0.00533,133233564,4003537858.0,-1.3179571663920993,30.35
HK.01810,小米集团-W,2024-12-18 00:00:00,30.45,30.8,30.9,30.05,40.104,0.00345,86680411,2656932488.0,2.8380634390651136,29.95
HK.01810,小米集团-W,2024-12-19 00:00:00,30.2,30.8,31.05,30.0,40.104,0.00342,85886142,2632677943.0,0.0,30.8
HK.01810,小米集团-W,2024-12-20 00:00:00,30.7,31.65,32.1,30.7,41.21,0.00815,204413958,6465431889.0,2.7597402597402527,30.8
HK.01810,小米集团-W,2024-12-23 00:00:00,32.0,31.75,32.25,31.45,41.341,0.00389,97720054,3106768415.0,0.3159557661927375,31.65
HK.01810,小米集团-W,2024-12-24 00:00:00,31.85,32.75,32.9,31.55,42.643,0.00429,107767035,3506377153.0,3.149606299212598,31.75
HK.01810,小米集团-W,2024-12-27 00:00:00,33.5,34.15,34.95,33.35,44.466,0.01052,263910660,9046203247.0,4.274809160305339,32.75
HK.01810,小米集团-W,2024-12-30 00:00:00,34.65,34.45,34.95,33.7,44.856,0.00622,156035423,5383129781.0,0.8784773060029407,34.15
HK.01810,小米集团-W,2024-12-31 00:00:00,34.45,34.5,34.8,34.05,44.921,0.00228,57271083,1975642880.0,0.14513788098692934,34.45
HK.01810,小米集团-W,2025-01-02 00:00:00,34.8,34.0,34.8,33.4,44.27,0.00727,182385452,6214923858.0,-1.4492753623188406,34.5
HK.01810,小米集团-W,2025-01-03 00:00:00,34.45,36.25,36.3,34.0,47.2,0.0135,338723918,12050302470.0,6.61764705882353,34.0
HK.01810,小米集团-W,2025-01-06 00:00:00,35.9,36.3,36.85,35.65,47.265,0.00662,166161841,6032798647.0,0.1379310344827508,36.25
HK.01810,小米集团-W,2025-01-07 00:00:00,36.05,34.15,36.1,32.75,44.466,0.01725,432841993,14798885698.0,-5.922865013774102,36.3
HK.01810,小米集团-W,2025-01-08 00:00:00,33.7,32.8,34.15,32.2,42.708,0.01191,298899129,9832851150.0,-3.9531478770131816,34.15
HK.01810,小米集团-W,2025-01-09 00:00:00,32.7,33.75,34.3,32.65,43.945,0.00684,171639459,5785071274.0,2.896341463414643,32.8
HK.01810,小米集团-W,2025-01-10 00:00:00,33.75,33.55,34.5,33.4,43.684,0.0049,122895840,4159924794.0,-0.592592592592601,33.75
HK.01810,小米集团-W,2025-01-13 00:00:00,33.2,32.8,33.5,32.3,42.708,0.00504,126426992,4143955546.0,-2.235469448584203,33.55
HK.01810,小米集团-W,2025-01-14 00:00:00,32.75,33.75,34.15,32.75,43.945,0.00487,122182323,4101617778.0,2.896341463414643,32.8
HK.01810,小米集团-W,2025-01-15 00:00:00,33.75,33.6,34.0,33.35,43.75,0.00315,79201609,2659914460.0,-0.4444444444444402,33.75
HK.01810,小米集团-W,2025-01-16 00:00:00,34.1,34.35,34.8,33.55,44.726,0.00549,137814016,4724076712.0,2.232142857142857,33.6
HK.01810,小米集团-W,2025-01-17 00:00:00,34.4,34.95,35.0,34.1,45.507,0.00378,94838569,3291242160.0,1.7467248908296984,34.35
HK.01810,小米集团-W,2025-01-20 00:00:00,35.65,34.7,35.8,34.3,45.182,0.00664,166721242,5782327399.0,-0.7153075822603718,34.95
HK.01810,小米集团-W,2025-01-21 00:00:00,35.0,35.9,36.1,34.75,46.744,0.00543,136275839,4856778430.0,3.458213256484137,34.7
HK.01810,小米集团-W,2025-01-22 00:00:00,36.0,35.3,36.2,35.2,45.963,0.00423,106122696,3779648030.0,-1.671309192200561,35.9
HK.01810,小米集团-W,2025-01-23 00:00:00,35.7,34.5,35.75,34.25,44.921,0.00497,124771415,4342515533.0,-2.266288951841352,35.3
HK.01810,小米集团-W,2025-01-24 00:00:00,34.75,36.85,37.3,34.5,47.981,0.01149,288470060,10507543386.0,6.811594202898555,34.5
HK.01810,小米集团-W,2025-01-27 00:00:00,37.65,37.1,37.65,36.55,48.307,0.00614,154106703,5726137815.0,0.6784260515603798,36.85
HK.01810,小米集团-W,2025-01-28 00:00:00,37.85,38.3,38.45,37.55,49.869,0.00338,84927933,3229363320.0,3.2345013477088833,37.1
HK.01810,小米集团-W,2025-02-03 00:00:00,38.9,37.95,39.2,37.2,49.414,0.00572,143592266,5469369020.0,-0.913838120104424,38.3
HK.01810,小米集团-W,2025-02-04 00:00:00,38.7,39.55,40.1,38.5,51.497,0.00562,141166344,5571418763.0,4.216073781291158,37.95
HK.01810,小米集团-W,2025-02-05 00:00:00,39.95,39.65,39.95,38.7,51.627,0.00659,165406601,6498079124.0,0.2528445006321149,39.55
HK.01810,小米集团-W,2025-02-06 00:00:00,39.8,40.55,40.7,39.4,52.799,0.00695,174418873,6995839136.0,2.2698612862547254,39.65
HK.01810,小米集团-W,2025-02-07 00:00:00,40.7,42.45,43.05,40.55,55.273,0.01127,282921470,11944324971.0,4.685573366214564,40.55
HK.01810,小米集团-W,2025-02-10 00:00:00,42.7,43.75,43.95,42.15,56.966,0.00711,178623301,7739085650.0,3.062426383981147,42.45
HK.01810,小米集团-W,2025-02-11 00:00:00,44.0,42.55,44.3,42.25,55.403,0.00836,210014328,9050256012.0,-2.742857142857149,43.75
HK.01810,小米集团-W,2025-02-12 00:00:00,43.9,44.1,44.55,42.65,57.421,0.00782,196220080,8599862928.0,3.642773207990609,42.55
HK.01810,小米集团-W,2025-02-13 00:00:00,43.9,41.65,44.6,41.2,54.231,0.01523,382423053,16397650733.0,-5.555555555555562,44.1
HK.01810,小米集团-W,2025-02-14 00:00:00,42.4,44.7,44.9,42.05,58.203,0.01394,349956076,15263400253.0,7.322929171668678,41.65
HK.01810,小米集团-W,2025-02-17 00:00:00,45.0,45.15,45.45,43.55,58.789,0.01089,273310085,12154788159.0,1.0067114093959635,44.7
HK.01810,小米集团-W,2025-02-18 00:00:00,45.15,48.4,48.4,44.7,63.02,0.01297,325734161,15438513079.0,7.198228128460688,45.15
HK.01810,小米集团-W,2025-02-19 00:00:00,48.0,49.45,49.5,47.0,64.388,0.00969,243337561,11841545821.0,2.1694214876033144,48.4
HK.01810,小米集团-W,2025-02-20 00:00:00,49.45,49.15,50.9,48.0,63.997,0.01097,275542159,13621160917.0,-0.606673407482314,49.45
HK.01810,小米集团-W,2025-02-21 00:00:00,50.05,51.7,51.95,49.7,67.317,0.01228,308362585,15770408249.0,5.18819938962361,49.15
HK.01810,小米集团-W,2025-02-24 00:00:00,52.2,51.6,52.35,51.05,67.187,0.0083,208345620,10765241287.0,-0.19342359767891956,51.7
HK.01810,小米集团-W,2025-02-25 00:00:00,49.8,53.2,53.9,49.8,69.27,0.01324,332349383,17422343264.0,3.1007751937984525,51.6
